transaction_id,date,hour,user_id,amount,transaction_type,city,operator,nb_transactions_24h,changement_localisation,appareil_different,is_fraud,fraud_type
TXN00061699,2024-09-05,8,user_705450404,68532.0,withdrawal,Ziguinchor,Orange Money,2,0,0,0,normal
TXN00061700,2024-10-17,10,user_752545067,43290.0,deposit,Saint-Louis,Wave,1,0,0,0,normal
TXN00061701,2024-12-08,13,user_703563338,50000.0,transfer,Dakar,Orange Money,2,0,0,0,normal
TXN00061702,2024-07-26,8,user_788924476,8064.0,payment,Thiès,Free Money,1,0,0,0,normal
TXN00061703,2024-10-28,12,user_765145031,10121.0,transfer,Dakar,Wave,1,0,0,0,normal
TXN00061704,2024-10-06,6,user_756733030,33909.0,transfer,Kaolack,Wave,1,0,0,0,normal
TXN00061705,2024-07-22,12,user_788681070,9220.0,payment,Kaolack,Orange Money,0,0,0,0,normal
TXN00061706,2024-11-11,11,user_752367143,44044.0,withdrawal,Saint-Louis,Wave,2,0,0,0,normal
TXN00061707,2024-10-16,4,user_762407191,9465.0,transfer,Thiès,Wave,0,0,0,0,normal
TXN00061708,2024-12-13,1,user_703562930,9665.0,payment,Saint-Louis,Wave,1,1,0,1,bypass_cash_in
TXN00061709,2024-07-07,8,user_708121938,93543.0,withdrawal,Dakar,Wave,2,0,0,0,normal
TXN00061710,2024-09-02,11,user_789097521,13617.0,transfer,Saint-Louis,Orange Money,0,0,0,0,normal
TXN00061711,2024-09-15,13,user_706562644,100000.0,withdrawal,Thiès,Orange Money,0,0,0,0,normal
TXN00061712,2024-07-21,20,user_708286382,134191.0,deposit,Saint-Louis,Wave,0,0,0,0,normal
TXN00061713,2024-08-10,6,user_707822657,121768.0,payment,Saint-Louis,Wave,2,1,0,1,sim_swap
TXN00061714,2024-09-12,17,user_765653346,200000.0,deposit,Kaolack,Orange Money,0,0,0,0,normal
TXN00061715,2024-08-20,21,user_759757147,50000.0,transfer,Saint-Louis,Wave,0,0,0,0,normal
TXN00061716,2024-10-20,13,user_703140306,24796.0,transfer,Ziguinchor,Orange Money,0,0,0,0,normal
TXN00061717,2024-07-21,18,user_756974723,30802.0,transfer,Kaolack,Wizall,0,0,0,0,normal
TXN00061718,2024-12-30,11,user_783423453,36374.0,transfer,Dakar,Wave,1,0,0,0,normal
TXN00061719,2024-09-26,13,user_781054091,9951.0,payment,Kaolack,Wave,1,0,0,0,normal
TXN00061720,2024-08-15,19,user_758961410,30000.0,payment,Dakar,Orange Money,1,0,0,0,normal
TXN00061721,2024-10-18,12,user_783796145,36316.0,transfer,Dakar,Orange Money,1,0,0,0,normal
TXN00061722,2024-08-26,21,user_752472823,2598.0,payment,Thiès,Wizall,0,0,0,0,normal
TXN00061723,2024-11-26,11,user_787189684,6797.0,transfer,Ziguinchor,Free Money,2,0,0,0,normal
TXN00061724,2024-11-21,14,user_763137788,23531.0,withdrawal,Dakar,Free Money,0,0,0,0,normal
TXN00061725,2024-07-23,10,user_776089319,35340.0,transfer,Thiès,Wave,1,0,0,0,normal
TXN00061726,2024-07-27,14,user_784420709,7583.0,payment,Thiès,Wave,0,0,0,0,normal
TXN00061727,2024-10-25,13,user_707265958,18369.0,withdrawal,Saint-Louis,Wave,2,0,0,0,normal
TXN00061728,2024-12-19,12,user_788316947,8119.0,transfer,Ziguinchor,Wave,2,0,0,0,normal
TXN00061729,2024-11-04,20,user_777487919,8487.0,payment,Dakar,Wave,2,0,0,0,normal
TXN00061730,2024-09-12,20,user_787573554,42324.0,withdrawal,Dakar,Orange Money,2,0,0,0,normal
TXN00061731,2024-07-31,10,user_771539670,100000.0,withdrawal,Touba,Wave,0,0,0,0,normal
TXN00061732,2024-12-22,21,user_772632397,6173.0,payment,Dakar,Wave,0,0,0,0,normal
TXN00061733,2024-08-17,10,user_752607566,12530.0,payment,Kaolack,Orange Money,0,0,0,0,normal
TXN00061734,2024-10-31,11,user_705111205,40585.0,withdrawal,Thiès,Orange Money,0,0,0,0,normal
TXN00061735,2024-12-22,14,user_775118978,184571.0,deposit,Kaolack,Orange Money,0,0,0,0,normal
TXN00061736,2024-08-01,13,user_781589600,19931.0,payment,Thiès,Orange Money,2,0,0,0,normal
TXN00061737,2024-10-18,13,user_766125491,8496.0,transfer,Thiès,Orange Money,0,0,0,0,normal
TXN00061738,2024-12-26,4,user_701646801,46156.0,transfer,Ziguinchor,Orange Money,0,0,0,0,normal
TXN00061739,2024-09-20,8,user_773865691,50000.0,transfer,Dakar,Wave,2,0,0,0,normal
TXN00061740,2024-07-02,10,user_788086730,6476.0,payment,Saint-Louis,Free Money,1,0,0,0,normal
TXN00061741,2024-07-20,15,user_781275922,9977.0,payment,Kaolack,Free Money,1,0,0,0,normal
TXN00061742,2024-09-25,13,user_705901551,50000.0,transfer,Dakar,Wave,0,0,0,0,normal
TXN00061743,2024-07-12,11,user_762417190,5284.0,transfer,Dakar,Orange Money,2,0,0,0,normal
TXN00061744,2024-09-27,1,user_709924347,16047.0,transfer,Dakar,Wave,1,0,0,0,normal
TXN00061745,2024-10-10,20,user_788179914,50000.0,transfer,Thiès,Orange Money,1,0,0,0,normal
TXN00061746,2024-11-22,12,user_768784705,4192.0,payment,Touba,Orange Money,0,0,0,0,normal
TXN00061747,2024-10-10,10,user_776354596,29351.0,transfer,Dakar,Wave,2,0,0,0,normal
TXN00061748,2024-08-10,8,user_708615960,45822.0,deposit,Kaolack,Wave,2,0,0,0,normal
TXN00061749,2024-07-23,10,user_702878592,45215.0,transfer,Saint-Louis,Orange Money,2,0,0,0,normal
TXN00061750,2024-08-19,18,user_781657853,13110.0,transfer,Dakar,Wizall,1,0,0,0,normal
TXN00061751,2024-10-19,1,user_704169589,316017.0,transfer,Dakar,Orange Money,1,1,0,1,compte_interne
TXN00061752,2024-08-18,15,user_772674651,11467.0,payment,Dakar,Orange Money,2,0,0,0,normal
TXN00061753,2024-11-28,9,user_768522917,100000.0,withdrawal,Ziguinchor,Wave,2,0,0,0,normal
TXN00061754,2024-11-14,10,user_758163046,11492.0,transfer,Dakar,Wave,0,0,0,0,normal
TXN00061755,2024-12-08,17,user_773630837,7184.0,transfer,Saint-Louis,Wave,0,0,0,0,normal
TXN00061756,2024-10-17,9,user_771553753,50000.0,transfer,Thiès,Orange Money,0,0,0,0,normal
TXN00061757,2024-12-26,16,user_773203178,30000.0,payment,Saint-Louis,Orange Money,0,0,0,0,normal
TXN00061758,2024-11-16,15,user_785050722,45082.0,withdrawal,Kaolack,Wave,1,0,0,0,normal
TXN00061759,2024-10-11,11,user_777694551,10458.0,payment,Saint-Louis,Free Money,0,0,0,0,normal
TXN00061760,2024-10-07,19,user_773847369,27245.0,transfer,Touba,Orange Money,1,0,0,0,normal
TXN00061761,2024-07-11,10,user_706841992,83429.0,withdrawal,Thiès,Orange Money,1,0,0,1,phishing
TXN00061762,2024-07-11,12,user_769982151,23971.0,payment,Dakar,Orange Money,1,0,0,0,normal
TXN00061763,2024-12-09,9,user_787234256,78128.0,transfer,Dakar,Wave,2,1,0,1,phishing
TXN00061764,2024-08-14,9,user_703940815,44246.0,withdrawal,Dakar,Wave,1,0,0,0,normal
TXN00061765,2024-10-17,12,user_766640195,104357.0,deposit,Thiès,Orange Money,0,0,0,0,normal
TXN00061766,2024-12-21,15,user_772773585,12881.0,transfer,Thiès,Wizall,2,0,0,0,normal
TXN00061767,2024-08-30,20,user_769871649,28543.0,payment,Kaolack,Orange Money,0,0,0,0,normal
TXN00061768,2024-12-03,9,user_755897885,74934.0,withdrawal,Saint-Louis,Orange Money,0,0,0,0,normal
TXN00061769,2024-08-26,5,user_702149603,12642.0,payment,Dakar,Wave,2,0,0,0,normal
TXN00061770,2024-11-22,19,user_765093114,67121.0,withdrawal,Thiès,Free Money,2,0,0,0,normal
TXN00061771,2024-10-19,5,user_753946008,12940.0,payment,Dakar,Orange Money,0,0,0,0,normal
TXN00061772,2024-11-07,11,user_778775490,16293.0,payment,Dakar,Wave,1,0,0,0,normal
TXN00061773,2024-08-24,9,user_771660619,61764.0,deposit,Touba,Wave,0,0,0,0,normal
TXN00061774,2024-11-06,15,user_782178503,23982.0,payment,Dakar,Orange Money,1,1,1,1,phishing
TXN00061775,2024-09-20,17,user_757529752,9365.0,transfer,Thiès,Wave,1,0,0,0,normal
TXN00061776,2024-11-27,15,user_785234664,30000.0,payment,Touba,Free Money,2,0,0,0,normal
TXN00061777,2024-09-06,15,user_779999605,46192.0,withdrawal,Saint-Louis,Free Money,2,0,0,0,normal
TXN00061778,2024-12-30,7,user_751512738,8741.0,payment,Saint-Louis,Orange Money,1,0,0,0,normal
TXN00061779,2024-10-05,15,user_703536095,200000.0,deposit,Dakar,Wizall,0,0,0,0,normal
TXN00061780,2024-10-23,11,user_753600423,8074.0,transfer,Ziguinchor,Free Money,2,0,0,0,normal
TXN00061781,2024-08-11,8,user_782764143,21351.0,withdrawal,Thiès,Wave,1,0,0,0,normal
TXN00061782,2024-11-21,15,user_704718705,13642.0,withdrawal,Kaolack,Orange Money,1,0,0,0,normal
TXN00061783,2024-10-03,17,user_768843990,8201.0,transfer,Thiès,Wave,1,0,0,0,normal
TXN00061784,2024-09-12,13,user_768042146,43855.0,withdrawal,Dakar,Wave,1,0,0,0,normal
TXN00061785,2024-11-19,13,user_763504880,32705.0,transfer,Thiès,Wave,2,0,0,0,normal
TXN00061786,2024-10-23,11,user_787195501,44849.0,transfer,Dakar,Orange Money,1,0,0,0,normal
TXN00061787,2024-10-01,13,user_782233151,11299.0,transfer,Dakar,Wave,0,0,0,0,normal
TXN00061788,2024-07-15,12,user_752180495,66775.0,deposit,Kaolack,Wave,1,0,0,0,normal
TXN00061789,2024-11-14,15,user_701971410,25951.0,transfer,Kaolack,Wizall,2,0,0,0,normal
TXN00061790,2024-10-21,23,user_776401235,18885.0,payment,Dakar,Orange Money,2,0,0,0,normal
TXN00061791,2024-12-21,7,user_771093002,18710.0,transfer,Dakar,Wizall,2,1,1,1,bypass_cash_in
TXN00061792,2024-07-30,2,user_705179608,15483.0,payment,Dakar,Orange Money,0,0,0,0,normal
TXN00061793,2024-10-18,4,user_768730166,27274.0,payment,Kaolack,Orange Money,2,0,0,0,normal
TXN00061794,2024-10-10,9,user_709123408,30554.0,transfer,Dakar,Orange Money,2,0,0,0,normal
TXN00061795,2024-12-27,11,user_774794811,200000.0,deposit,Kaolack,Wave,1,0,0,0,normal
TXN00061796,2024-12-02,17,user_708696599,12923.0,transfer,Dakar,Orange Money,0,0,0,0,normal
TXN00061797,2024-12-04,6,user_704058117,19059.0,withdrawal,Dakar,Free Money,0,0,0,0,normal
TXN00061798,2024-11-23,17,user_761201014,5617.0,payment,Dakar,Free Money,2,0,0,0,normal
TXN00061799,2024-08-21,8,user_784997459,22265.0,transfer,Thiès,Orange Money,2,0,0,0,normal
TXN00061800,2024-07-03,13,user_768899026,11403.0,transfer,Dakar,Wave,2,0,0,0,normal
TXN00061801,2024-07-09,16,user_766286061,25191.0,transfer,Kaolack,Free Money,1,0,0,0,normal
TXN00061802,2024-09-30,10,user_771681133,35396.0,transfer,Ziguinchor,Orange Money,1,0,0,0,normal
TXN00061803,2024-07-04,7,user_763194389,123557.0,deposit,Saint-Louis,Orange Money,1,0,0,0,normal
TXN00061804,2024-11-24,17,user_702665880,30000.0,payment,Dakar,Orange Money,1,0,0,0,normal
TXN00061805,2024-08-07,10,user_767678099,23209.0,withdrawal,Dakar,Orange Money,0,0,0,0,normal
TXN00061806,2024-08-04,16,user_772781151,47203.0,deposit,Dakar,Wave,1,0,0,0,normal
TXN00061807,2024-11-12,8,user_754921774,3407.0,payment,Dakar,Orange Money,1,0,0,0,normal
TXN00061808,2024-07-07,16,user_777216115,30000.0,payment,Saint-Louis,Orange Money,2,0,0,0,normal
TXN00061809,2024-09-04,16,user_785121891,73334.0,withdrawal,Saint-Louis,Free Money,1,0,0,0,normal
TXN00061810,2024-08-17,11,user_705449368,30000.0,payment,Dakar,Wave,2,0,0,0,normal
TXN00061811,2024-11-14,16,user_709163182,14768.0,withdrawal,Thiès,Wave,1,0,0,0,normal
TXN00061812,2024-10-14,23,user_762008949,83950.0,withdrawal,Kaolack,Orange Money,1,0,0,0,normal
TXN00061813,2024-07-05,20,user_757296953,38325.0,transfer,Dakar,Orange Money,0,0,0,0,normal
TXN00061814,2024-07-13,16,user_751356851,50000.0,transfer,Thiès,Wizall,2,0,0,0,normal
TXN00061815,2024-08-17,16,user_701333139,59811.0,withdrawal,Dakar,Free Money,0,0,0,0,normal
TXN00061816,2024-11-23,8,user_781247041,18551.0,payment,Touba,Orange Money,2,0,0,0,normal
TXN00061817,2024-08-08,11,user_763284720,100000.0,withdrawal,Saint-Louis,Orange Money,1,0,0,0,normal
TXN00061818,2024-09-16,11,user_705565465,35358.0,transfer,Thiès,Wave,1,0,0,0,normal
TXN00061819,2024-09-06,17,user_779660803,37585.0,transfer,Kaolack,Wave,1,0,0,0,normal
TXN00061820,2024-11-09,12,user_705070866,10925.0,payment,Thiès,Wave,1,0,0,0,normal
TXN00061821,2024-08-19,18,user_701464145,30747.0,transfer,Kaolack,Orange Money,2,0,0,0,normal
TXN00061822,2024-11-27,13,user_787006319,18608.0,withdrawal,Thiès,Free Money,1,0,0,0,normal
TXN00061823,2024-11-11,15,user_708037287,50000.0,transfer,Thiès,Orange Money,2,0,0,0,normal
TXN00061824,2024-07-01,19,user_769782675,12946.0,transfer,Saint-Louis,Orange Money,0,0,0,0,normal
TXN00061825,2024-07-01,17,user_701989763,18526.0,transfer,Dakar,Wizall,0,0,0,0,normal
TXN00061826,2024-08-15,8,user_763546156,50000.0,transfer,Dakar,Orange Money,2,0,0,0,normal
TXN00061827,2024-11-21,13,user_789141386,26007.0,deposit,Dakar,Orange Money,1,0,0,0,normal
TXN00061828,2024-08-19,9,user_765409070,13801.0,transfer,Saint-Louis,Orange Money,1,0,0,0,normal
TXN00061829,2024-10-02,23,user_773243545,100000.0,withdrawal,Dakar,Wave,1,0,0,0,normal
TXN00061830,2024-11-02,17,user_708007729,21821.0,transfer,Thiès,Orange Money,2,0,0,0,normal
TXN00061831,2024-07-21,9,user_709873425,15967.0,payment,Saint-Louis,Orange Money,0,0,0,0,normal
TXN00061832,2024-10-24,12,user_758434883,42973.0,withdrawal,Dakar,Wizall,0,0,0,0,normal
TXN00061833,2024-12-04,14,user_757704473,5799.0,payment,Dakar,Wave,1,0,0,0,normal
TXN00061834,2024-08-25,10,user_701046155,20557.0,transfer,Saint-Louis,Free Money,0,0,0,0,normal
TXN00061835,2024-08-03,9,user_771510489,50000.0,transfer,Dakar,Wave,0,0,0,0,normal
TXN00061836,2024-08-01,17,user_788750643,100000.0,withdrawal,Thiès,Free Money,2,0,0,0,normal
TXN00061837,2024-08-01,8,user_765152300,49371.0,deposit,Dakar,Orange Money,1,0,0,0,normal
TXN00061838,2024-09-13,20,user_777429874,57361.0,deposit,Thiès,Wave,0,0,0,0,normal
TXN00061839,2024-11-06,16,user_778444874,5660.0,transfer,Thiès,Wave,0,0,0,0,normal
TXN00061840,2024-10-28,16,user_752244415,10627.0,transfer,Dakar,Orange Money,2,0,0,0,normal
TXN00061841,2024-11-09,19,user_777880007,31675.0,transfer,Kaolack,Orange Money,1,0,0,0,normal
TXN00061842,2024-07-21,15,user_756455135,45915.0,deposit,Thiès,Orange Money,2,0,0,0,normal
TXN00061843,2024-11-05,18,user_772939032,50000.0,transfer,Touba,Wave,2,0,0,0,normal
TXN00061844,2024-08-10,8,user_763370243,22343.0,transfer,Dakar,Wave,1,0,0,0,normal
TXN00061845,2024-11-25,23,user_752468280,33175.0,transfer,Thiès,Orange Money,0,0,0,0,normal
TXN00061846,2024-07-01,11,user_774576301,50000.0,transfer,Thiès,Free Money,1,0,0,0,normal
TXN00061847,2024-11-25,17,user_773620107,5033.0,payment,Thiès,Wave,0,0,0,0,normal
TXN00061848,2024-07-12,16,user_776190801,42117.0,transfer,Kaolack,Free Money,2,0,0,0,normal
TXN00061849,2024-10-27,2,user_762545168,16071.0,transfer,Dakar,Wizall,0,0,0,0,normal
TXN00061850,2024-07-05,16,user_784679059,100000.0,withdrawal,Thiès,Wave,1,0,0,0,normal
TXN00061851,2024-10-02,15,user_709512852,15217.0,payment,Dakar,Free Money,1,0,0,0,normal
TXN00061852,2024-08-20,12,user_702319117,42429.0,transfer,Thiès,Wave,2,0,0,0,normal
TXN00061853,2024-11-11,17,user_708560584,27012.0,payment,Dakar,Wave,0,0,0,0,normal
TXN00061854,2024-07-29,12,user_768219167,58448.0,withdrawal,Dakar,Wave,0,0,0,0,normal
TXN00061855,2024-12-06,17,user_767621854,50000.0,transfer,Dakar,Orange Money,1,0,0,0,normal
TXN00061856,2024-08-05,14,user_765798959,6023.0,transfer,Dakar,Wave,1,0,0,0,normal
TXN00061857,2024-07-26,6,user_701434120,17839.0,payment,Dakar,Wave,0,0,0,0,normal
TXN00061858,2024-08-28,13,user_788581910,100000.0,withdrawal,Dakar,Free Money,1,0,0,0,normal
TXN00061859,2024-08-01,16,user_778967584,5318.0,payment,Dakar,Wizall,0,0,0,0,normal
TXN00061860,2024-09-26,14,user_766087959,100000.0,withdrawal,Thiès,Free Money,1,0,0,0,normal
TXN00061861,2024-10-06,19,user_702895795,47566.0,deposit,Thiès,Wave,1,0,0,0,normal
TXN00061862,2024-09-06,12,user_771873238,11895.0,transfer,Dakar,Orange Money,1,0,0,0,normal
TXN00061863,2024-12-04,16,user_756651446,56267.0,withdrawal,Dakar,Wave,1,0,0,0,normal
TXN00061864,2024-11-26,15,user_788508497,23186.0,transfer,Thiès,Wave,1,0,0,0,normal
TXN00061865,2024-10-04,7,user_704036767,23808.0,transfer,Kaolack,Wave,2,0,0,0,normal
TXN00061866,2024-10-18,20,user_705092045,100000.0,withdrawal,Dakar,Wave,2,0,0,0,normal
TXN00061867,2024-11-27,12,user_754105842,200000.0,deposit,Dakar,Wave,1,0,0,0,normal
TXN00061868,2024-08-04,20,user_789498556,17579.0,transfer,Dakar,Wave,1,0,0,0,normal
TXN00061869,2024-12-23,13,user_762234000,16938.0,transfer,Dakar,Wave,0,0,0,0,normal
TXN00061870,2024-10-14,1,user_707829609,21719.0,payment,Thiès,Free Money,2,0,0,0,normal
TXN00061871,2024-11-03,19,user_757518783,14075.0,transfer,Thiès,Orange Money,1,0,0,0,normal
TXN00061872,2024-12-27,17,user_775782513,3704.0,transfer,Dakar,Wave,1,0,0,0,normal
TXN00061873,2024-12-24,13,user_768456326,38916.0,withdrawal,Thiès,Wave,2,0,0,0,normal
TXN00061874,2024-07-31,14,user_758141261,21792.0,transfer,Dakar,Free Money,1,0,0,0,normal
TXN00061875,2024-10-29,8,user_766334342,21182.0,transfer,Dakar,Wizall,1,0,0,0,normal
TXN00061876,2024-12-23,12,user_757306018,88566.0,withdrawal,Dakar,Free Money,0,0,0,0,normal
TXN00061877,2024-11-22,16,user_777751276,56357.0,withdrawal,Ziguinchor,Wave,0,0,0,0,normal
TXN00061878,2024-07-27,21,user_782726135,42711.0,transfer,Ziguinchor,Wave,1,0,0,0,normal
TXN00061879,2024-08-17,9,user_763141911,9377.0,transfer,Thiès,Orange Money,0,0,0,0,normal
TXN00061880,2024-09-12,16,user_703353101,21329.0,transfer,Dakar,Orange Money,2,0,0,0,normal
TXN00061881,2024-08-16,10,user_708444367,5764.0,transfer,Thiès,Wave,2,0,0,0,normal
TXN00061882,2024-11-07,17,user_755807067,50396.0,withdrawal,Kaolack,Orange Money,2,0,0,0,normal
TXN00061883,2024-12-09,13,user_772111042,19789.0,withdrawal,Thiès,Wave,1,0,0,0,normal
TXN00061884,2024-09-03,9,user_767651985,26987.0,transfer,Thiès,Orange Money,0,0,0,0,normal
TXN00061885,2024-08-09,10,user_786936916,31095.0,transfer,Saint-Louis,Free Money,1,0,0,0,normal
TXN00061886,2024-11-02,14,user_772503554,46414.0,transfer,Dakar,Free Money,0,0,0,0,normal
TXN00061887,2024-09-05,12,user_788379028,100000.0,withdrawal,Dakar,Wave,0,0,0,0,normal
TXN00061888,2024-11-27,16,user_789732698,26199.0,transfer,Dakar,Wave,2,0,0,0,normal
TXN00061889,2024-07-19,8,user_759445581,62671.0,withdrawal,Dakar,Wave,2,0,0,0,normal
TXN00061890,2024-10-19,10,user_778037292,14377.0,transfer,Dakar,Wave,0,0,0,0,normal
TXN00061891,2024-09-18,17,user_757658962,200000.0,deposit,Saint-Louis,Wave,2,0,0,0,normal
TXN00061892,2024-10-14,11,user_756644374,39574.0,transfer,Dakar,Wave,2,0,0,0,normal
TXN00061893,2024-12-16,10,user_779567798,30000.0,payment,Dakar,Orange Money,0,0,0,0,normal
TXN00061894,2024-10-19,15,user_761687148,50000.0,transfer,Touba,Free Money,1,0,0,0,normal
TXN00061895,2024-07-05,15,user_767386444,14116.0,transfer,Kaolack,Free Money,2,0,0,0,normal
TXN00061896,2024-09-03,9,user_701647170,4458.0,payment,Ziguinchor,Orange Money,2,0,0,0,normal
TXN00061897,2024-07-04,15,user_758506629,21008.0,transfer,Dakar,Wave,0,0,0,0,normal
TXN00061898,2024-09-12,14,user_758270109,11521.0,payment,Touba,Free Money,2,0,0,0,normal
TXN00061899,2024-09-12,19,user_774024255,40715.0,transfer,Ziguinchor,Orange Money,0,0,0,0,normal
TXN00061900,2024-11-11,8,user_706286482,5622.0,payment,Dakar,Wave,1,0,0,0,normal
TXN00061901,2024-12-13,14,user_774858847,43137.0,transfer,Kaolack,Orange Money,2,0,0,0,normal
TXN00061902,2024-11-12,15,user_772462235,67152.0,withdrawal,Saint-Louis,Wave,0,0,0,0,normal
TXN00061903,2024-12-15,11,user_789295548,44622.0,transfer,Dakar,Orange Money,0,0,0,0,normal
TXN00061904,2024-07-07,8,user_702576392,4410.0,payment,Dakar,Orange Money,2,0,0,0,normal
TXN00061905,2024-12-19,18,user_703453606,25424.0,transfer,Dakar,Wave,0,0,0,0,normal
TXN00061906,2024-11-03,15,user_751523352,71857.0,deposit,Dakar,Free Money,0,0,0,0,normal
TXN00061907,2024-09-07,11,user_784639503,33488.0,transfer,Dakar,Wave,0,0,0,0,normal
TXN00061908,2024-09-29,0,user_789837018,21288.0,transfer,Dakar,Wave,0,0,0,0,normal
TXN00061909,2024-10-07,15,user_778366370,5911.0,payment,Dakar,Orange Money,2,0,0,0,normal
TXN00061910,2024-12-23,15,user_756213281,24680.0,withdrawal,Dakar,Orange Money,0,0,0,0,normal
TXN00061911,2024-12-25,15,user_776383627,11101.0,transfer,Dakar,Wizall,1,0,0,0,normal
TXN00061912,2024-08-21,17,user_706956145,45572.0,deposit,Dakar,Orange Money,2,0,0,0,normal
TXN00061913,2024-07-24,15,user_777095516,15923.0,payment,Ziguinchor,Wave,2,0,0,0,normal
TXN00061914,2024-12-28,16,user_767799748,14341.0,transfer,Thiès,Wave,0,0,0,0,normal
TXN00061915,2024-10-29,12,user_782253555,5829.0,payment,Dakar,Wave,0,0,0,0,normal
TXN00061916,2024-09-26,22,user_709445004,34945.0,transfer,Kaolack,Free Money,0,0,0,0,normal
TXN00061917,2024-07-24,2,user_775752221,39517.0,transfer,Dakar,Wave,0,0,0,0,normal
TXN00061918,2024-08-02,8,user_704382457,27939.0,transfer,Thiès,Orange Money,1,0,0,0,normal
TXN00061919,2024-12-27,11,user_706950248,61218.0,withdrawal,Thiès,Orange Money,2,0,0,0,normal
TXN00061920,2024-09-06,12,user_703055876,100000.0,withdrawal,Thiès,Wave,1,0,0,0,normal
TXN00061921,2024-09-20,9,user_759402694,79235.0,withdrawal,Ziguinchor,Free Money,2,0,0,0,normal
TXN00061922,2024-10-18,12,user_752261524,39980.0,transfer,Dakar,Wave,1,0,0,0,normal
TXN00061923,2024-08-11,2,user_757669042,31445.0,transfer,Saint-Louis,Free Money,1,0,0,0,normal
TXN00061924,2024-10-27,17,user_704057662,77741.0,deposit,Thiès,Free Money,2,0,0,0,normal
TXN00061925,2024-11-11,8,user_778054731,30000.0,payment,Kaolack,Orange Money,0,0,0,0,normal
TXN00061926,2024-08-09,10,user_707547585,13133.0,transfer,Thiès,Wave,2,0,0,0,normal
TXN00061927,2024-07-24,11,user_759963829,14728.0,payment,Dakar,Orange Money,2,0,0,0,normal
TXN00061928,2024-12-21,13,user_708864986,6577.0,payment,Dakar,Wave,0,0,0,0,normal
TXN00061929,2024-08-11,15,user_769418816,2240.0,payment,Kaolack,Free Money,0,0,0,0,normal
TXN00061930,2024-08-03,10,user_767759673,16011.0,transfer,Kaolack,Wave,1,0,0,0,normal
TXN00061931,2024-07-04,14,user_703553581,11564.0,payment,Dakar,Wave,2,0,0,0,normal
TXN00061932,2024-09-29,17,user_758164478,86713.0,deposit,Dakar,Wave,1,0,0,0,normal
TXN00061933,2024-08-01,17,user_706654424,19685.0,payment,Thiès,Orange Money,1,0,0,0,normal
TXN00061934,2024-12-09,2,user_783798886,53819.0,transfer,Dakar,Wave,2,0,1,1,phishing
TXN00061935,2024-08-03,10,user_788513206,101150.0,withdrawal,Dakar,Wave,2,1,0,1,sim_swap
TXN00061936,2024-11-07,15,user_774634936,31536.0,deposit,Touba,Free Money,2,0,0,0,normal
TXN00061937,2024-11-27,11,user_765929110,6728.0,transfer,Saint-Louis,Wave,2,0,0,0,normal
TXN00061938,2024-07-03,16,user_786910676,4296.0,payment,Dakar,Wave,2,0,0,0,normal
TXN00061939,2024-07-30,13,user_778525736,100000.0,withdrawal,Dakar,Orange Money,2,0,0,0,normal
TXN00061940,2024-09-07,16,user_769575988,21619.0,transfer,Dakar,Wizall,2,0,0,0,normal
TXN00061941,2024-08-06,20,user_759569129,130462.0,deposit,Ziguinchor,Wave,1,0,0,0,normal
TXN00061942,2024-10-02,17,user_775583707,9388.0,transfer,Touba,Orange Money,0,0,0,0,normal
TXN00061943,2024-11-20,3,user_775130808,64396.0,withdrawal,Kaolack,Orange Money,1,0,1,1,phishing
TXN00061944,2024-10-23,22,user_752452043,14908.0,payment,Dakar,Wave,0,0,0,0,normal
TXN00061945,2024-09-11,13,user_763582322,11147.0,transfer,Dakar,Orange Money,2,0,0,0,normal
TXN00061946,2024-08-18,14,user_774690084,50000.0,transfer,Dakar,Wave,1,0,0,0,normal
TXN00061947,2024-08-16,15,user_756784521,15476.0,withdrawal,Dakar,Orange Money,0,0,0,0,normal
TXN00061948,2024-08-06,16,user_773958932,6668.0,transfer,Thiès,Orange Money,2,0,0,0,normal
TXN00061949,2024-08-01,9,user_701776068,45423.0,transfer,Ziguinchor,Wave,2,0,0,0,normal
TXN00061950,2024-08-07,4,user_779292259,12111.0,withdrawal,Dakar,Free Money,2,0,0,0,normal
TXN00061951,2024-09-07,9,user_705162496,12127.0,transfer,Dakar,Wave,2,0,0,0,normal
TXN00061952,2024-10-25,17,user_763472527,24943.0,transfer,Touba,Free Money,1,0,0,0,normal
TXN00061953,2024-07-29,3,user_709452781,30715.0,transfer,Dakar,Wave,2,0,0,0,normal
TXN00061954,2024-08-09,23,user_703474414,30000.0,payment,Dakar,Orange Money,1,0,0,0,normal
TXN00061955,2024-07-24,22,user_776377073,12554.0,transfer,Dakar,Orange Money,0,0,0,0,normal
TXN00061956,2024-09-06,14,user_775948813,8566.0,transfer,Dakar,Wave,2,0,0,0,normal
TXN00061957,2024-10-28,18,user_759239274,52296.0,deposit,Dakar,Wizall,0,0,0,0,normal
TXN00061958,2024-11-27,10,user_709327199,13840.0,transfer,Dakar,Wizall,2,0,0,0,normal
TXN00061959,2024-11-03,14,user_778795504,118354.0,deposit,Saint-Louis,Orange Money,1,0,0,0,normal
TXN00061960,2024-09-01,18,user_789889493,50000.0,transfer,Kaolack,Orange Money,0,0,0,0,normal
TXN00061961,2024-08-17,11,user_763429724,50000.0,transfer,Kaolack,Orange Money,1,0,0,0,normal
